cell_id	celltype	UMI_number	gene_number	individual	tissue	population	cluster	redefined_cluster
immB_bBM2_L11_bar46	immB	3273	1406	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L11_bar47	immB	19387	2549	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L11_bar48	immB	19205	3616	bBM2	bBM	b	B_C2	Cycling Pre-B
immB_bBM2_L11_bar49	immB	19390	2464	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L11_bar50	immB	23240	2437	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L12_bar1	immB	98391	2557	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L12_bar2	immB	3109	1154	bBM1	bBM	b	B_C2	Cycling Pre-B
immB_bBM1_L12_bar3	immB	43096	2995	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L12_bar4	immB	46953	2540	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L12_bar5	immB	16179	2210	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L12_bar6	immB	15503	2320	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L12_bar7	immB	80811	4093	bBM1	bBM	b	B_C2	Cycling Pre-B
immB_bBM1_L12_bar9	immB	64074	4030	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L12_bar10	immB	132860	3457	bBM1	bBM	b	B_C5	Naive B
immB_bBM1_L12_bar12	immB	92044	2803	bBM1	bBM	b	B_C5	Naive B
immB_bBM1_L12_bar13	immB	102452	3448	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L12_bar14	immB	120726	5092	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L12_bar15	immB	124369	2878	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L12_bar16	immB	59716	2361	bBM1	bBM	b	B_C4	Immature B
immB_bBM2_L12_bar51	immB	60309	2671	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L12_bar53	immB	22128	1934	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L12_bar54	immB	53856	2587	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L12_bar55	immB	23381	2370	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L12_bar56	immB	12312	2051	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L12_bar57	immB	37225	2263	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L12_bar59	immB	13386	2202	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L12_bar60	immB	47076	2528	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L12_bar61	immB	53733	2525	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L12_bar62	immB	81048	3330	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L12_bar63	immB	80534	3815	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L12_bar64	immB	42467	2999	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L12_bar65	immB	40871	3266	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L12_bar66	immB	75915	3104	bBM2	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar17	immB	13708	1603	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar18	immB	15928	2663	bBM1	bBM	b	B_C2	Cycling Pre-B
immB_bBM1_L13_bar19	immB	33697	2188	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar20	immB	8734	1998	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar21	immB	6970	1740	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar22	immB	8581	1631	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar24	immB	11296	2053	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar25	immB	49025	3422	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar26	immB	30048	2057	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L13_bar27	immB	104070	5359	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar28	immB	9560	1876	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar29	immB	33387	2603	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar30	immB	22264	2179	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L13_bar31	immB	3013	1219	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar32	immB	16008	2489	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L13_bar33	immB	24101	2859	bBM1	bBM	b	B_C4	Immature B
immB_bBM2_L13_bar67	immB	10051	3502	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L13_bar68	immB	26921	2271	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L13_bar69	immB	6065	2032	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L13_bar70	immB	14333	2077	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L13_bar71	immB	15734	1880	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L13_bar72	immB	14214	2804	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L13_bar74	immB	116682	4117	bBM2	bBM	b	B_C2	Cycling Pre-B
immB_bBM2_L13_bar75	immB	5447	1525	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L13_bar77	immB	11963	4073	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L13_bar78	immB	12320	2174	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L13_bar79	immB	24994	2322	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L13_bar80	immB	10276	2304	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L13_bar81	immB	3589	1076	bBM2	bBM	b	B_C2	Cycling Pre-B
immB_bBM2_L13_bar82	immB	2873	1111	bBM2	bBM	b	B_C2	Cycling Pre-B
immB_bBM1_L14_bar36	immB	17330	2535	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L14_bar37	immB	38821	2632	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L14_bar38	immB	40628	2162	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L14_bar39	immB	7205	1575	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L14_bar40	immB	30480	2009	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L14_bar42	immB	46657	2710	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L14_bar43	immB	13043	3015	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L14_bar44	immB	20466	2326	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L14_bar45	immB	24817	2212	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L14_bar47	immB	44852	2940	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L14_bar48	immB	46691	3663	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L14_bar49	immB	43445	3133	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L14_bar50	immB	3062	1464	bBM1	bBM	b	B_C2	Cycling Pre-B
immB_bBM2_L14_bar83	immB	5143	1344	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L14_bar84	immB	5551	1276	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L14_bar86	immB	7876	2394	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L14_bar87	immB	5090	2329	bBM2	bBM	b	B_C2	Cycling Pre-B
immB_bBM2_L14_bar88	immB	2520	1188	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L14_bar89	immB	37089	1785	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L14_bar90	immB	12411	2770	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L14_bar91	immB	8707	1798	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L14_bar92	immB	30817	2285	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L14_bar93	immB	7278	1768	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L14_bar94	immB	17858	2178	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L15_bar51	immB	42832	2680	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L15_bar52	immB	61392	3250	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar53	immB	26599	2547	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L15_bar54	immB	53970	2973	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar55	immB	28358	2903	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar56	immB	14244	2576	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L15_bar57	immB	75098	3101	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar59	immB	22757	2837	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar60	immB	60871	2887	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar61	immB	42852	2155	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar62	immB	73111	2745	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar63	immB	70178	3662	bBM1	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM1_L15_bar64	immB	219857	5156	bBM1	bBM	b	B_C2	Cycling Pre-B
immB_bBM1_L15_bar65	immB	27601	3794	bBM1	bBM	b	B_C4	Immature B
immB_bBM1_L15_bar66	immB	92497	3335	bBM1	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar1	immB	17612	3621	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar2	immB	23321	2141	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar3	immB	14637	2292	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L15_bar4	immB	7206	2190	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar5	immB	7708	2109	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar6	immB	4207	1273	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L15_bar7	immB	3943	1070	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L15_bar8	immB	2290	1073	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar9	immB	3562	1346	bBM2	bBM	b	B_C2	Cycling Pre-B
immB_bBM2_L15_bar10	immB	8537	1699	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar11	immB	3924	1380	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar12	immB	15125	1700	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
immB_bBM2_L15_bar13	immB	17206	2008	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar14	immB	88039	2969	bBM2	bBM	b	B_C5	Naive B
immB_bBM2_L15_bar15	immB	30969	2161	bBM2	bBM	b	B_C4	Immature B
immB_bBM2_L15_bar16	immB	26419	1536	bBM2	bBM	b	B_C3	Pre-B/Regulatory B
interM_moBM2_L1_bar59	interM	11001	2583	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L1_bar60	interM	57156	5209	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L1_bar61	interM	98440	5283	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L1_bar62	interM	45793	4388	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L1_bar63	interM	96262	5694	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L1_bar64	interM	18327	4407	moBM2	moBM	mo	Mo_C2	hMDP/cMoP
interM_moBM2_L1_bar65	interM	41588	4902	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L1_bar66	interM	63050	4437	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L1_bar91	interM	14929	2841	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L1_bar92	interM	45102	4779	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L1_bar93	interM	14365	2912	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L1_bar94	interM	58974	4516	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L10_bar36	interM	19575	3445	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L10_bar37	interM	27310	3589	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L10_bar38	interM	49155	4532	moBM2	moBM	mo	Mo_C3	Pre-monocyte
interM_moBM2_L10_bar39	interM	10430	2581	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L10_bar40	interM	30982	3890	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L10_bar42	interM	37299	3918	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L10_bar67	interM	65168	4665	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L10_bar68	interM	21985	4145	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L10_bar70	interM	11453	2764	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L10_bar71	interM	60589	3912	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L10_bar72	interM	48566	4468	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L10_bar74	interM	41212	3563	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L11_bar44	interM	12114	2510	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L11_bar45	interM	18379	3056	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L11_bar47	interM	49410	4011	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L11_bar49	interM	45257	4550	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L11_bar50	interM	21869	3423	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L11_bar75	interM	19445	3463	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L11_bar77	interM	31486	3235	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L11_bar78	interM	13601	2552	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L11_bar79	interM	13686	1992	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L11_bar80	interM	26451	3539	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L11_bar82	interM	4471	1815	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L12_bar51	interM	46400	4331	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L12_bar52	interM	57848	5004	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L12_bar53	interM	25486	3530	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L12_bar54	interM	59408	5354	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L12_bar55	interM	33328	4254	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L12_bar56	interM	13217	3275	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L12_bar57	interM	40408	4286	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L12_bar83	interM	10492	2433	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L12_bar84	interM	38050	4009	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L12_bar86	interM	75352	4512	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L12_bar87	interM	11157	2873	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L12_bar88	interM	7062	2176	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L12_bar89	interM	163346	4799	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L12_bar90	interM	20940	3328	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L2_bar1	interM	83983	4601	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L2_bar2	interM	42117	4078	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L2_bar3	interM	23253	3805	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L2_bar4	interM	12677	2659	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L2_bar5	interM	12456	2719	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L2_bar6	interM	12301	2677	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L2_bar7	interM	9764	2431	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L2_bar8	interM	8039	2428	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L2_bar67	interM	42274	4270	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L2_bar68	interM	62648	4795	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L2_bar69	interM	17015	3610	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L2_bar70	interM	42802	4553	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L2_bar71	interM	56727	3986	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L2_bar72	interM	38967	4093	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L2_bar74	interM	51781	4080	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L3_bar10	interM	29457	4042	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L3_bar11	interM	9718	2737	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L3_bar12	interM	27156	3543	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L3_bar13	interM	32203	4358	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L3_bar14	interM	88100	4677	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L3_bar15	interM	102622	5850	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L3_bar16	interM	73509	4470	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L3_bar75	interM	39538	4629	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L3_bar77	interM	40137	3829	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L3_bar78	interM	21473	3055	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L3_bar79	interM	56582	4533	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L3_bar80	interM	47987	4494	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L3_bar81	interM	13400	3192	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L3_bar82	interM	6262	2082	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L4_bar17	interM	33457	3550	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L4_bar18	interM	29849	4140	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L4_bar19	interM	57698	3882	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L4_bar20	interM	18979	3357	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L4_bar21	interM	6659	1607	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L4_bar22	interM	11196	2631	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L4_bar24	interM	27217	3594	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L4_bar25	interM	64959	3925	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L4_bar83	interM	12081	2428	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L4_bar84	interM	32249	3368	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L4_bar86	interM	61440	3562	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L4_bar87	interM	8576	2393	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L4_bar88	interM	6370	2054	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L4_bar89	interM	87235	3617	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L4_bar90	interM	8126	2155	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L5_bar27	interM	35324	4005	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L5_bar28	interM	16683	3106	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L5_bar29	interM	57994	4187	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L5_bar31	interM	5765	2077	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L5_bar32	interM	32115	3849	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L5_bar33	interM	27545	2881	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L5_bar91	interM	22483	3230	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L5_bar92	interM	67267	4042	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L5_bar93	interM	13365	2639	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L5_bar94	interM	50309	3736	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L6_bar1	interM	91397	4538	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L6_bar2	interM	60080	4485	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L6_bar4	interM	12455	2615	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L6_bar5	interM	13798	3236	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L6_bar6	interM	6604	2055	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L6_bar8	interM	7926	2517	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L6_bar35	interM	19201	3615	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L6_bar36	interM	18500	3180	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L6_bar37	interM	28059	3199	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L6_bar38	interM	42371	3287	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L6_bar39	interM	13424	2806	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L6_bar40	interM	35600	3667	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L6_bar42	interM	78338	4533	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L7_bar9	interM	15880	2766	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L7_bar10	interM	27111	4100	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L7_bar11	interM	6002	2141	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L7_bar12	interM	25987	3451	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L7_bar13	interM	53448	5071	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L7_bar14	interM	67318	4181	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L7_bar15	interM	53935	4449	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L7_bar16	interM	56116	4232	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L7_bar44	interM	16065	2867	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L7_bar45	interM	10940	2491	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L7_bar47	interM	62958	4647	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L7_bar50	interM	41643	4305	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L8_bar17	interM	20242	3201	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L8_bar18	interM	23252	3750	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L8_bar19	interM	63064	4020	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L8_bar20	interM	12542	2929	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L8_bar21	interM	10560	2386	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L8_bar22	interM	24481	3621	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L8_bar24	interM	26146	3612	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L8_bar25	interM	57039	4082	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L8_bar51	interM	50500	4507	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L8_bar52	interM	58269	4496	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L8_bar53	interM	22130	3073	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L8_bar54	interM	93459	4876	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L8_bar56	interM	9419	3062	moBM1	moBM	mo	Mo_C3	Pre-monocyte
interM_moBM1_L8_bar57	interM	23449	3131	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L9_bar26	interM	27728	3201	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L9_bar27	interM	24193	3651	moBM2	moBM	mo	Mo_C4	Classical monocyte
interM_moBM2_L9_bar28	interM	7716	2098	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L9_bar29	interM	31370	3909	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L9_bar30	interM	41245	4050	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L9_bar31	interM	3724	1653	moBM2	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM2_L9_bar32	interM	16741	3538	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM2_L9_bar33	interM	13870	2519	moBM2	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L9_bar61	interM	40788	4141	moBM1	moBM	mo	Mo_C4	Classical monocyte
interM_moBM1_L9_bar63	interM	104455	4941	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
interM_moBM1_L9_bar64	interM	46927	3795	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L9_bar65	interM	31155	4180	moBM1	moBM	mo	Mo_C5	Intermediate monocyte
interM_moBM1_L9_bar66	interM	55218	4045	moBM1	moBM	mo	Mo_C6	Non-classical monocyte
kineNK_nkBM1_L5_bar17	kineNK	11361	1297	nkBM1	nkBM	nk	NK_C4	Cytokine NK
kineNK_nkBM1_L5_bar18	kineNK	5850	1218	nkBM1	nkBM	nk	NK_C4	Cytokine NK
kineNK_nkBM1_L5_bar19	kineNK	9082	1444	nkBM1	nkBM	nk	NK_C4	Cytokine NK
